Date,Temp Avg,Humidity Avg,RR,Inflasi YoY,Produksi BM,Produksi BP,Produksi CR,is_tahun_baru,is_natal,is_idul_fitri,Bawang Merah,Bawang Putih,Cabai Rawit
2023-10-06,27.1,76,0.0,2.58,179356.0,208.0,163987.0,0,0,0,24400,38550,45200
2023-10-07,27.6,77,7.0,2.58,179356.0,208.0,163987.0,0,0,0,24500,38550,46667
2023-10-08,28.0,71,0.0,2.58,179356.0,208.0,163987.0,0,0,0,24600,38550,48133
2023-10-09,28.2,72,0.0,2.58,179356.0,208.0,163987.0,0,0,0,24700,38550,49600
2023-10-10,28.2,74,0.0,2.58,179356.0,208.0,163987.0,0,0,0,24850,38700,50250
2023-10-11,28.3,73,2.5,2.58,179356.0,208.0,163987.0,0,0,0,24850,38750,50350
2023-10-12,28.3,73,0.0,2.58,179356.0,208.0,163987.0,0,0,0,24700,38750,50350
2023-10-13,27.7,74,0.0,2.58,179356.0,208.0,163987.0,0,0,0,24700,38750,50400
2023-10-14,27.2,78,0.0,2.58,179356.0,208.0,163987.0,0,0,0,24583,38733,52250
2023-10-15,28.1,74,4.2,2.58,179356.0,208.0,163987.0,0,0,0,24467,38717,54100
2023-10-16,28.9,69,0.0,2.58,179356.0,208.0,163987.0,0,0,0,24350,38700,55950
2023-10-17,29.3,66,1.0,2.58,179356.0,208.0,163987.0,0,0,0,24100,38700,56850
2023-10-18,28.3,65,0.0,2.58,179356.0,208.0,163987.0,0,0,0,24050,38400,57800
2023-10-19,27.5,70,0.0,2.58,179356.0,208.0,163987.0,0,0,0,23700,38400,57450
2023-10-20,27.7,74,0.0,2.58,179356.0,208.0,163987.0,0,0,0,23650,38600,58150
2023-10-21,27.1,81,0.5,2.58,179356.0,208.0,163987.0,0,0,0,23617,38583,60650
2023-10-22,28.1,77,5.3,2.58,179356.0,208.0,163987.0,0,0,0,23583,38567,63150
2023-10-23,27.3,70,0.0,2.58,179356.0,208.0,163987.0,0,0,0,23550,38550,65650
2023-10-24,27.0,74,0.0,2.58,179356.0,208.0,163987.0,0,0,0,23500,38550,68200
2023-10-25,26.3,84,2.2,2.58,179356.0,208.0,163987.0,0,0,0,23500,38450,69950
2023-10-26,27.0,83,44.5,2.58,179356.0,208.0,163987.0,0,0,0,23500,38450,72200
2023-10-27,27.6,80,9.6,2.58,179356.0,208.0,163987.0,0,0,0,23750,38450,75500
2023-10-28,28.4,66,0.0,2.58,179356.0,208.0,163987.0,0,0,0,24183,38450,77817
2023-10-29,27.8,67,0.0,2.58,179356.0,208.0,163987.0,0,0,0,24617,38450,80133
2023-10-30,28.7,70,0.0,2.58,179356.0,208.0,163987.0,0,0,0,25050,38450,82450
2023-10-31,26.9,81,0.0,2.58,179356.0,208.0,163987.0,0,0,0,25700,38450,84100
2023-11-01,26.1,86,78.6,2.85,179356.0,208.0,163987.0,0,0,0,26450,38450,85550
2023-11-02,26.9,84,68.9,2.85,179356.0,208.0,163987.0,0,0,0,26900,38300,84850
2023-11-03,26.6,84,9.2,2.85,179356.0,208.0,163987.0,0,0,0,28050,38200,85350
2023-11-04,26.1,87,74.2,2.85,179356.0,208.0,163987.0,0,0,0,28600,38217,85883
2023-11-05,25.6,90,109.0,2.85,179356.0,208.0,163987.0,0,0,0,29150,38233,86417
2023-11-06,27.8,81,14.7,2.85,179356.0,208.0,163987.0,0,0,0,29700,38250,86950
2023-11-07,28.3,77,0.0,2.85,179356.0,208.0,163987.0,0,0,0,29800,38250,87200
2023-11-08,27.9,80,0.0,2.85,179356.0,208.0,163987.0,0,0,0,30400,38250,87150
2023-11-09,26.3,85,2.1,2.85,179356.0,208.0,163987.0,0,0,0,31100,38250,87650
2023-11-10,27.4,81,72.0,2.85,179356.0,208.0,163987.0,0,0,0,31250,38150,87350
2023-11-11,27.0,82,0.4,2.85,179356.0,208.0,163987.0,0,0,0,31433,38167,87167
2023-11-12,26.1,85,8.3,2.85,179356.0,208.0,163987.0,0,0,0,31617,38183,86983
2023-11-13,27.7,81,41.0,2.85,179356.0,208.0,163987.0,0,0,0,31800,38200,86800
2023-11-14,26.5,86,19.0,2.85,179356.0,208.0,163987.0,0,0,0,31850,37950,86350
2023-11-15,27.2,84,58.1,2.85,179356.0,208.0,163987.0,0,0,0,31900,37850,86250
2023-11-16,26.6,84,7.7,2.85,179356.0,208.0,163987.0,0,0,0,31700,37650,85100
2023-11-17,27.2,86,37.5,2.85,179356.0,208.0,163987.0,0,0,0,31700,37650,85900
2023-11-18,26.9,84,39.0,2.85,179356.0,208.0,163987.0,0,0,0,31833,37583,87617
2023-11-19,28.4,77,7.0,2.85,179356.0,208.0,163987.0,0,0,0,31967,37517,89333
2023-11-20,28.0,80,0.0,2.85,179356.0,208.0,163987.0,0,0,0,32100,37450,91050
2023-11-21,27.1,82,34.7,2.85,179356.0,208.0,163987.0,0,0,0,32150,37600,97150
2023-11-22,27.4,82,68.4,2.85,179356.0,208.0,163987.0,0,0,0,32150,37550,97250
2023-11-23,27.3,83,30.4,2.85,179356.0,208.0,163987.0,0,0,0,32150,37550,96900
2023-11-24,26.7,87,0.0,2.85,179356.0,208.0,163987.0,0,0,0,32500,37550,95950
2023-11-25,24.8,91,52.9,2.85,179356.0,208.0,163987.0,0,0,0,32483,37567,96600
2023-11-26,26.3,85,1.1,2.85,179356.0,208.0,163987.0,0,0,0,32467,37583,97250
2023-11-27,26.0,88,83.0,2.85,179356.0,208.0,163987.0,0,0,0,32450,37600,97900
2023-11-28,26.4,85,0.0,2.85,179356.0,208.0,163987.0,0,0,0,32450,37400,98150
2023-11-29,26.7,83,2.8,2.85,179356.0,208.0,163987.0,0,0,0,32500,37400,98200
2023-11-30,26.1,89,148.0,2.85,179356.0,208.0,163987.0,0,0,0,32500,37400,98350
2023-12-01,25.6,90,65.4,2.48,179356.0,208.0,163987.0,0,0,0,32500,37400,98350
2023-12-02,27.1,83,0.0,2.48,179356.0,208.0,163987.0,0,0,0,32817,37333,99033
2023-12-03,26.4,85,3.5,2.48,179356.0,208.0,163987.0,0,0,0,33133,37267,99717
2023-12-04,24.9,90,55.8,2.48,179356.0,208.0,163987.0,0,0,0,33450,37200,100400
2023-12-05,26.9,80,0.0,2.48,179356.0,208.0,163987.0,0,0,0,33850,37800,100500
2023-12-06,26.6,85,27.5,2.48,179356.0,208.0,163987.0,0,0,0,34100,37900,100550
2023-12-07,27.3,83,10.8,2.48,179356.0,208.0,163987.0,0,0,0,34450,38050,101050
2023-12-08,27.0,87,27.7,2.48,179356.0,208.0,163987.0,0,0,0,34650,37900,101250
2023-12-09,26.8,85,8.0,2.48,179356.0,208.0,163987.0,0,0,0,34700,37950,101117
2023-12-10,27.3,83,31.4,2.48,179356.0,208.0,163987.0,0,0,0,34750,38000,100983
2023-12-11,27.1,84,0.2,2.48,179356.0,208.0,163987.0,0,0,0,34800,38050,100850
2023-12-12,27.5,79,31.2,2.48,179356.0,208.0,163987.0,0,0,0,34700,38150,100550
2023-12-13,27.8,78,0.0,2.48,179356.0,208.0,163987.0,0,0,0,34600,38350,99450
2023-12-14,28.2,73,7.1,2.48,179356.0,208.0,163987.0,0,0,0,34650,38400,99050
2023-12-15,28.6,70,0.0,2.48,179356.0,208.0,163987.0,0,0,0,34650,38500,98200
2023-12-16,28.2,73,0.0,2.48,179356.0,208.0,163987.0,0,0,0,34917,38683,95600
2023-12-17,27.9,76,0.0,2.48,179356.0,208.0,163987.0,0,0,0,35183,38867,93000
2023-12-18,28.0,75,0.0,2.48,179356.0,208.0,163987.0,0,0,0,35450,39050,90400
2023-12-19,27.9,66,0.0,2.48,179356.0,208.0,163987.0,0,0,0,35900,39600,88750
2023-12-20,27.3,64,0.0,2.48,179356.0,208.0,163987.0,0,0,0,36350,39700,87100
2023-12-21,27.6,67,0.0,2.48,179356.0,208.0,163987.0,0,0,0,36500,39800,84650
2023-12-22,28.1,70,0.0,2.48,179356.0,208.0,163987.0,0,0,0,37300,39850,84650
2023-12-23,28.7,72,0.0,2.48,179356.0,208.0,163987.0,0,0,0,37590,39890,84260
2023-12-24,27.6,81,0.0,2.48,179356.0,208.0,163987.0,0,0,0,37880,39930,83870
2023-12-25,27.0,83,73.0,2.48,179356.0,208.0,163987.0,0,1,0,38170,39970,83480
2023-12-26,26.6,84,0.0,2.48,179356.0,208.0,163987.0,0,0,0,38460,40010,83090
2023-12-27,26.8,83,0.5,2.48,179356.0,208.0,163987.0,0,0,0,38750,40050,82700
2023-12-28,27.1,83,3.8,2.48,179356.0,208.0,163987.0,0,0,0,39350,40050,83450
2023-12-29,26.7,89,74.5,2.48,179356.0,208.0,163987.0,0,0,0,39900,40150,84450
2023-12-30,25.7,92,44.7,2.48,179356.0,208.0,163987.0,0,0,0,39900,40150,84450
2023-12-31,26.2,87,98.5,2.48,179356.0,208.0,163987.0,0,0,0,39900,40150,84450
2024-01-01,27.5,85,16.4,3.02,199893.0,343.0,163757.0,1,0,0,39900,40150,84450
2024-01-02,27.2,86,1.5,3.02,199893.0,343.0,163757.0,0,0,0,41150,40250,86350
2024-01-03,26.4,90,13.7,3.02,199893.0,343.0,163757.0,0,0,0,41100,40300,87350
2024-01-04,25.6,91,1.0,3.02,199893.0,343.0,163757.0,0,0,0,40250,40350,86100
2024-01-05,27.2,82,5.2,3.02,199893.0,343.0,163757.0,0,0,0,40350,40350,85600
2024-01-06,26.1,87,0.0,3.02,199893.0,343.0,163757.0,0,0,0,39983,40317,81833
2024-01-07,25.3,90,2.8,3.02,199893.0,343.0,163757.0,0,0,0,39617,40283,78067
2024-01-08,26.1,87,19.0,3.02,199893.0,343.0,163757.0,0,0,0,39250,40250,74300
2024-01-09,27.5,82,3.9,3.02,199893.0,343.0,163757.0,0,0,0,38600,40350,71650
2024-01-10,26.2,88,3.5,3.02,199893.0,343.0,163757.0,0,0,0,37650,40600,69150
2024-01-11,25.7,92,35.0,3.02,199893.0,343.0,163757.0,0,0,0,37550,40700,66950
2024-01-12,26.0,88,20.8,3.02,199893.0,343.0,163757.0,0,0,0,36050,40750,64250
2024-01-13,26.4,85,0.0,3.02,199893.0,343.0,163757.0,0,0,0,35767,40750,63767
2024-01-14,26.5,85,10.6,3.02,199893.0,343.0,163757.0,0,0,0,35483,40750,63283
2024-01-15,27.2,82,7.0,3.02,199893.0,343.0,163757.0,0,0,0,35200,40750,62800
2024-01-16,27.6,80,0.0,3.02,199893.0,343.0,163757.0,0,0,0,34800,40750,61250
2024-01-17,25.5,91,0.0,3.02,199893.0,343.0,163757.0,0,0,0,33950,40450,60150
2024-01-18,26.5,86,3.7,3.02,199893.0,343.0,163757.0,0,0,0,33550,40400,59950
2024-01-19,23.7,94,26.9,3.02,199893.0,343.0,163757.0,0,0,0,33600,40400,59200
2024-01-20,27.0,70,32.5,3.02,199893.0,343.0,163757.0,0,0,0,33350,40433,58667
2024-01-21,25.9,88,0.0,3.02,199893.0,343.0,163757.0,0,0,0,33100,40467,58133
2024-01-22,27.2,73,6.0,3.02,199893.0,343.0,163757.0,0,0,0,32850,40500,57600
2024-01-23,26.4,81,2.6,3.02,199893.0,343.0,163757.0,0,0,0,32600,40600,56750
2024-01-24,26.3,83,0.5,3.02,199893.0,343.0,163757.0,0,0,0,32300,40350,55050
2024-01-25,27.9,79,19.5,3.02,199893.0,343.0,163757.0,0,0,0,32200,40200,54050
2024-01-26,27.1,84,0.0,3.02,199893.0,343.0,163757.0,0,0,0,32200,40250,53050
2024-01-27,25.1,94,3.7,3.02,199893.0,343.0,163757.0,0,0,0,31867,40250,52150
2024-01-28,24.9,92,32.9,3.02,199893.0,343.0,163757.0,0,0,0,31533,40250,51250
2024-01-29,25.5,92,65.7,3.02,199893.0,343.0,163757.0,0,0,0,31200,40250,50350
2024-01-30,25.4,92,8.7,3.02,199893.0,343.0,163757.0,0,0,0,30700,40300,49900
2024-01-31,25.2,90,50.7,3.02,199893.0,343.0,163757.0,0,0,0,30750,40150,49200
2024-02-01,25.4,89,1.3,3.09,199893.0,343.0,163757.0,0,0,0,30400,40050,49300
2024-02-02,27.2,82,24.3,3.09,199893.0,343.0,163757.0,0,0,0,30650,40050,48600
2024-02-03,25.6,90,10.5,3.09,199893.0,343.0,163757.0,0,0,0,30717,40067,49350
2024-02-04,26.2,86,1.7,3.09,199893.0,343.0,163757.0,0,0,0,30783,40083,50100
2024-02-05,26.5,84,4.2,3.09,199893.0,343.0,163757.0,0,0,0,30850,40100,50850
2024-02-06,24.6,91,1.5,3.09,199893.0,343.0,163757.0,0,0,0,31000,40100,50700
2024-02-07,25.0,90,3.2,3.09,199893.0,343.0,163757.0,0,0,0,30850,39900,49750
2024-02-08,27.4,78,25.0,3.09,199893.0,343.0,163757.0,0,0,0,30850,39900,49750
2024-02-09,28.3,77,0.0,3.09,199893.0,343.0,163757.0,0,0,0,30850,39900,49750
2024-02-10,25.4,90,0.0,3.09,199893.0,343.0,163757.0,0,0,0,30883,39750,50617
2024-02-11,25.7,88,3.1,3.09,199893.0,343.0,163757.0,0,0,0,30917,39600,51483
2024-02-12,27.1,83,38.7,3.09,199893.0,343.0,163757.0,0,0,0,30950,39450,52350
2024-02-13,28.3,80,0.0,3.09,199893.0,343.0,163757.0,0,0,0,30800,39350,52800
2024-02-14,27.3,86,10.1,3.09,199893.0,343.0,163757.0,0,0,0,30800,39350,52800
2024-02-15,26.8,89,3.0,3.09,199893.0,343.0,163757.0,0,0,0,31800,39350,58550
2024-02-16,26.3,91,9.0,3.09,199893.0,343.0,163757.0,0,0,0,31800,39300,72700
2024-02-17,25.8,91,3.6,3.09,199893.0,343.0,163757.0,0,0,0,32117,39400,73000
2024-02-18,25.9,89,14.4,3.09,199893.0,343.0,163757.0,0,0,0,32433,39500,73300
2024-02-19,27.1,86,3.7,3.09,199893.0,343.0,163757.0,0,0,0,32750,39600,73600
2024-02-20,27.3,84,0.0,3.09,199893.0,343.0,163757.0,0,0,0,32800,39650,75300
2024-02-21,26.9,87,64.0,3.09,199893.0,343.0,163757.0,0,0,0,33150,39650,76800
2024-02-22,28.2,82,0.6,3.09,199893.0,343.0,163757.0,0,0,0,33000,39750,79450
2024-02-23,28.5,78,0.0,3.09,199893.0,343.0,163757.0,0,0,0,33100,39950,84600
2024-02-24,27.8,83,0.0,3.09,199893.0,343.0,163757.0,0,0,0,33133,39933,83067
2024-02-25,26.9,86,4.8,3.09,199893.0,343.0,163757.0,0,0,0,33167,39917,81533
2024-02-26,26.9,85,0.0,3.09,199893.0,343.0,163757.0,0,0,0,33200,39900,80000
2024-02-27,26.9,83,0.0,3.09,199893.0,343.0,163757.0,0,0,0,33350,39850,77700
2024-02-28,26.2,89,1.1,3.09,199893.0,343.0,163757.0,0,0,0,33350,40050,78150
2024-02-29,24.8,93,5.0,3.09,199893.0,343.0,163757.0,0,0,0,33300,40100,77200
2024-03-01,25.7,89,3.7,3.48,199893.0,343.0,163757.0,0,0,0,33600,40100,76000
2024-03-02,25.6,94,25.0,3.48,199893.0,343.0,163757.0,0,0,0,33583,40250,75567
2024-03-03,25.5,91,57.0,3.48,199893.0,343.0,163757.0,0,0,0,33567,40400,75133
2024-03-04,26.7,86,30.4,3.48,199893.0,343.0,163757.0,0,0,0,33550,40550,74700
2024-03-05,26.9,88,0.7,3.48,199893.0,343.0,163757.0,0,0,0,33550,40550,73100
2024-03-06,26.6,87,0.8,3.48,199893.0,343.0,163757.0,0,0,0,33600,40650,73500
2024-03-07,26.6,88,40.2,3.48,199893.0,343.0,163757.0,0,0,0,33450,40350,72200
2024-03-08,26.1,88,65.2,3.48,199893.0,343.0,163757.0,0,0,0,33500,40350,71150
2024-03-09,25.0,91,18.8,3.48,199893.0,343.0,163757.0,0,0,0,33500,40350,71150
2024-03-10,26.9,88,4.0,3.48,199893.0,343.0,163757.0,0,0,0,33500,40350,71150
2024-03-11,26.4,90,2.0,3.48,199893.0,343.0,163757.0,0,0,0,33500,40350,71150
2024-03-12,26.4,86,10.7,3.48,199893.0,343.0,163757.0,0,0,0,33500,40350,71150
2024-03-13,26.2,91,10.2,3.48,199893.0,343.0,163757.0,0,0,0,34250,41950,73850
2024-03-14,25.0,92,27.3,3.48,199893.0,343.0,163757.0,0,0,0,34200,42200,74250
2024-03-15,24.8,90,38.6,3.48,199893.0,343.0,163757.0,0,0,0,34150,42150,73050
2024-03-16,25.2,89,13.9,3.48,199893.0,343.0,163757.0,0,0,0,34083,42200,68517
2024-03-17,24.9,91,6.9,3.48,199893.0,343.0,163757.0,0,0,0,34017,42250,63983
2024-03-18,26.7,82,9.0,3.48,199893.0,343.0,163757.0,0,0,0,33950,42300,59450
2024-03-19,27.2,71,0.0,3.48,199893.0,343.0,163757.0,0,0,0,34050,42350,57050
2024-03-20,27.1,72,0.0,3.48,199893.0,343.0,163757.0,0,0,0,33800,42900,54950
2024-03-21,27.8,78,0.0,3.48,199893.0,343.0,163757.0,0,0,0,33750,43100,53700
2024-03-22,26.9,83,0.0,3.48,199893.0,343.0,163757.0,0,0,0,32950,43100,52700
2024-03-23,28.4,79,0.0,3.48,199893.0,343.0,163757.0,0,0,0,32983,43083,51550
2024-03-24,27.4,84,3.3,3.48,199893.0,343.0,163757.0,0,0,0,33017,43067,50400
2024-03-25,26.4,88,134.0,3.48,199893.0,343.0,163757.0,0,0,0,33050,43050,49250
2024-03-26,26.6,86,27.8,3.48,199893.0,343.0,163757.0,0,0,0,33000,43050,48700
2024-03-27,25.5,90,42.8,3.48,199893.0,343.0,163757.0,0,0,0,33750,43150,47650
2024-03-28,27.0,82,1.1,3.48,199893.0,343.0,163757.0,0,0,0,34700,43200,46550
2024-03-29,26.3,86,5.9,3.48,199893.0,343.0,163757.0,0,0,0,34700,43200,46550
2024-03-30,26.9,89,72.5,3.48,199893.0,343.0,163757.0,0,0,0,36350,43283,47067
2024-03-31,26.9,88,71.4,3.48,199893.0,343.0,163757.0,0,0,0,38000,43367,47583
2024-04-01,26.5,87,39.0,3.07,199893.0,343.0,163757.0,0,0,0,39650,43450,48100
2024-04-02,27.5,87,20.8,3.07,199893.0,343.0,163757.0,0,0,0,41550,43450,47750
2024-04-03,26.5,90,37.5,3.07,199893.0,343.0,163757.0,0,0,0,44450,43700,48600
2024-04-04,27.8,84,7.1,3.07,199893.0,343.0,163757.0,0,0,0,45400,43600,48450
2024-04-05,28.5,78,1.3,3.07,199893.0,343.0,163757.0,0,0,0,48150,43500,50700
2024-04-06,28.0,83,0.0,3.07,199893.0,343.0,163757.0,0,0,0,48150,43500,50700
2024-04-07,28.0,77,0.0,3.07,199893.0,343.0,163757.0,0,0,0,48150,43500,50700
2024-04-08,28.1,78,70.5,3.07,199893.0,343.0,163757.0,0,0,0,48150,43500,50700
2024-04-09,27.3,83,0.0,3.07,199893.0,343.0,163757.0,0,0,0,48150,43500,50700
2024-04-10,27.5,82,0.0,3.07,199893.0,343.0,163757.0,0,0,1,48150,43500,50700
2024-04-11,27.8,83,0.2,3.07,199893.0,343.0,163757.0,0,0,0,48150,43500,50700
2024-04-12,25.7,92,20.1,3.07,199893.0,343.0,163757.0,0,0,0,42450,45050,49250
2024-04-13,27.4,83,20.2,3.07,199893.0,343.0,163757.0,0,0,0,44350,44533,49733
2024-04-14,26.7,88,40.9,3.07,199893.0,343.0,163757.0,0,0,0,46250,44017,50217
2024-04-15,28.1,83,27.2,3.07,199893.0,343.0,163757.0,0,0,0,48150,43500,50700
2024-04-16,28.6,80,0.0,3.07,199893.0,343.0,163757.0,0,0,0,62000,45450,48650
2024-04-17,27.1,85,0.8,3.07,199893.0,343.0,163757.0,0,0,0,62850,45800,47950
2024-04-18,26.8,86,42.1,3.07,199893.0,343.0,163757.0,0,0,0,62900,45650,46400
2024-04-19,26.3,89,52.5,3.07,199893.0,343.0,163757.0,0,0,0,63300,45700,45850
2024-04-20,27.9,81,24.4,3.07,199893.0,343.0,163757.0,0,0,0,63633,45533,45983
2024-04-21,26.4,91,0.0,3.07,199893.0,343.0,163757.0,0,0,0,63967,45367,46117
2024-04-22,28.0,82,1.0,3.07,199893.0,343.0,163757.0,0,0,0,64300,45200,46250
2024-04-23,26.6,89,31.9,3.07,199893.0,343.0,163757.0,0,0,0,64600,45100,45800
2024-04-24,27.2,88,73.0,3.07,199893.0,343.0,163757.0,0,0,0,64450,45150,45750
2024-04-25,26.4,89,31.0,3.07,199893.0,343.0,163757.0,0,0,0,64350,45100,46150
2024-04-26,27.1,87,71.9,3.07,199893.0,343.0,163757.0,0,0,0,64100,45100,45900
2024-04-27,27.2,85,0.8,3.07,199893.0,343.0,163757.0,0,0,0,63467,45167,46500
2024-04-28,27.5,86,0.0,3.07,199893.0,343.0,163757.0,0,0,0,62833,45233,47100
2024-04-29,28.8,82,4.0,3.07,199893.0,343.0,163757.0,0,0,0,62200,45300,47700
2024-04-30,27.9,84,0.1,3.07,199893.0,343.0,163757.0,0,0,0,61500,45700,48100
2024-05-01,27.4,90,86.7,2.78,199893.0,343.0,163757.0,0,0,0,61500,45600,48600
2024-05-02,27.3,88,17.5,2.78,199893.0,343.0,163757.0,0,0,0,58700,45550,47100
2024-05-03,27.3,86,17.8,2.78,199893.0,343.0,163757.0,0,0,0,58050,44900,46600
2024-05-04,26.4,87,27.5,2.78,199893.0,343.0,163757.0,0,0,0,56700,44833,45483
2024-05-05,27.7,79,9.2,2.78,199893.0,343.0,163757.0,0,0,0,55350,44767,44367
2024-05-06,27.5,79,0.0,2.78,199893.0,343.0,163757.0,0,0,0,54000,44700,43250
2024-05-07,28.3,78,0.0,2.78,199893.0,343.0,163757.0,0,0,0,53350,44700,42150
2024-05-08,27.5,81,0.0,2.78,199893.0,343.0,163757.0,0,0,0,51300,44550,42400
2024-05-09,28.2,79,2.0,2.78,199893.0,343.0,163757.0,0,0,0,51300,44650,42400
2024-05-10,28.9,77,0.1,2.78,199893.0,343.0,163757.0,0,0,0,51300,44550,42400
2024-05-11,27.4,84,0.0,2.78,199893.0,343.0,163757.0,0,0,0,50900,44550,41817
2024-05-12,28.6,78,1.6,2.78,199893.0,343.0,163757.0,0,0,0,50500,44550,41233
2024-05-13,27.6,83,0.0,2.78,199893.0,343.0,163757.0,0,0,0,50100,44550,40650
2024-05-14,26.6,88,31.5,2.78,199893.0,343.0,163757.0,0,0,0,49700,44550,40600
2024-05-15,28.7,75,0.9,2.78,199893.0,343.0,163757.0,0,0,0,50000,44550,40400
2024-05-16,26.8,86,0.8,2.78,199893.0,343.0,163757.0,0,0,0,50150,44550,40450
2024-05-17,26.9,85,109.3,2.78,199893.0,343.0,163757.0,0,0,0,50100,44600,41500
2024-05-18,27.2,83,8.7,2.78,199893.0,343.0,163757.0,0,0,0,50433,44700,41650
2024-05-19,26.8,88,38.8,2.78,199893.0,343.0,163757.0,0,0,0,50767,44800,41800
2024-05-20,27.4,83,32.7,2.78,199893.0,343.0,163757.0,0,0,0,51100,44900,41950
2024-05-21,27.9,83,0.0,2.78,199893.0,343.0,163757.0,0,0,0,51100,44650,41600
2024-05-22,28.2,81,2.2,2.78,199893.0,343.0,163757.0,0,0,0,50950,45000,41600
2024-05-23,27.0,87,0.0,2.78,199893.0,343.0,163757.0,0,0,0,52450,43650,42150
2024-05-24,26.2,89,0.3,2.78,199893.0,343.0,163757.0,0,0,0,50950,45000,41650
2024-05-25,25.6,93,146.6,2.78,199893.0,343.0,163757.0,0,0,0,50800,44967,41317
2024-05-26,27.6,84,2.5,2.78,199893.0,343.0,163757.0,0,0,0,50650,44933,40983
2024-05-27,27.8,80,0.0,2.78,199893.0,343.0,163757.0,0,0,0,50500,44900,40650
2024-05-28,28.3,81,2.3,2.78,199893.0,343.0,163757.0,0,0,0,50300,44900,40450
2024-05-29,28.5,79,0.0,2.78,199893.0,343.0,163757.0,0,0,0,49800,44700,40350
2024-05-30,27.8,80,0.0,2.78,199893.0,343.0,163757.0,0,0,0,49350,44700,40400
2024-05-31,27.7,82,11.6,2.78,199893.0,343.0,163757.0,0,0,0,49200,44700,40450
2024-06-01,26.4,89,0.2,2.38,199893.0,343.0,163757.0,0,0,0,48100,44650,40650
2024-06-02,27.4,86,23.3,2.38,199893.0,343.0,163757.0,0,0,0,47000,44600,40850
2024-06-03,26.3,91,9.8,2.38,199893.0,343.0,163757.0,0,0,0,45900,44550,41050
2024-06-04,27.0,83,16.5,2.38,199893.0,343.0,163757.0,0,0,0,45300,44450,41250
2024-06-05,27.7,79,0.8,2.38,199893.0,343.0,163757.0,0,0,0,44050,44400,41450
2024-06-06,28.2,76,0.0,2.38,199893.0,343.0,163757.0,0,0,0,43100,44350,41150
2024-06-07,27.5,77,0.0,2.38,199893.0,343.0,163757.0,0,0,0,42700,44300,40950
2024-06-08,27.7,79,0.0,2.38,199893.0,343.0,163757.0,0,0,0,42700,44167,42450
2024-06-09,26.8,82,0.0,2.38,199893.0,343.0,163757.0,0,0,0,42700,44033,43950
2024-06-10,27.8,80,1.0,2.38,199893.0,343.0,163757.0,0,0,0,42700,43900,45450
2024-06-11,26.3,87,18.8,2.38,199893.0,343.0,163757.0,0,0,0,42950,43900,45650
2024-06-12,25.9,86,11.2,2.38,199893.0,343.0,163757.0,0,0,0,42850,43900,46150
2024-06-13,27.4,84,32.5,2.38,199893.0,343.0,163757.0,0,0,0,43500,43850,46100
2024-06-14,27.0,84,0.6,2.38,199893.0,343.0,163757.0,0,0,0,43500,44050,46250
2024-06-15,27.5,83,35.0,2.38,199893.0,343.0,163757.0,0,0,0,43500,44050,46250
2024-06-16,26.7,90,0.5,2.38,199893.0,343.0,163757.0,0,0,0,43500,44050,46250
2024-06-17,27.6,83,24.0,2.38,199893.0,343.0,163757.0,0,0,0,43500,44050,46250
2024-06-18,26.4,85,0.0,2.38,199893.0,343.0,163757.0,0,0,0,43500,44050,46250
2024-06-19,27.6,78,0.0,2.38,199893.0,343.0,163757.0,0,0,0,42300,43700,48050
2024-06-20,27.5,72,0.0,2.38,199893.0,343.0,163757.0,0,0,0,41850,43450,47700
2024-06-21,27.1,79,0.0,2.38,199893.0,343.0,163757.0,0,0,0,41450,43350,47200
2024-06-22,27.1,78,0.6,2.38,199893.0,343.0,163757.0,0,0,0,40967,43283,46650
2024-06-23,27.4,72,0.0,2.38,199893.0,343.0,163757.0,0,0,0,40483,43217,46100
2024-06-24,28.0,75,0.0,2.38,199893.0,343.0,163757.0,0,0,0,40000,43150,45550
2024-06-25,26.1,83,0.0,2.38,199893.0,343.0,163757.0,0,0,0,39200,43100,43600
2024-06-26,27.6,78,5.6,2.38,199893.0,343.0,163757.0,0,0,0,39150,42800,43050
2024-06-27,26.9,84,0.0,2.38,199893.0,343.0,163757.0,0,0,0,37900,42650,43050
2024-06-28,27.2,84,4.8,2.38,199893.0,343.0,163757.0,0,0,0,37400,42600,41650
2024-06-29,25.0,90,0.5,2.38,199893.0,343.0,163757.0,0,0,0,36800,42550,42067
2024-06-30,27.4,81,38.2,2.38,199893.0,343.0,163757.0,0,0,0,36200,42500,42483
2024-07-01,26.5,86,0.0,2.25,199893.0,343.0,163757.0,0,0,0,35600,42450,42900
2024-07-02,26.4,86,12.3,2.25,199893.0,343.0,163757.0,0,0,0,35000,42500,43400
2024-07-03,25.6,85,0.0,2.25,199893.0,343.0,163757.0,0,0,0,34300,42500,47100
2024-07-04,25.2,89,2.0,2.25,199893.0,343.0,163757.0,0,0,0,34100,42300,49100
2024-07-05,26.2,85,28.6,2.25,199893.0,343.0,163757.0,0,0,0,34350,42300,50600
2024-07-06,23.4,94,3.4,2.25,199893.0,343.0,163757.0,0,0,0,34083,42333,50750
2024-07-07,26.4,84,39.3,2.25,199893.0,343.0,163757.0,0,0,0,33817,42367,50900
2024-07-08,0.0,0,0.0,2.25,199893.0,343.0,163757.0,0,0,0,33550,42400,51050
2024-07-09,26.6,80,46.4,2.25,199893.0,343.0,163757.0,0,0,0,33300,41850,51600
